,trialNum,rt,subject,condition,InducerL,InducerR,ConcurrentL,ConcurrentR,choice
12,13.0,7796.0,8yAeOPk8tR,Noise-Brightness-Color-9,Pitch-Tone-H,Pitch-Tone-L,Noise-Hum-L,Noise-Hum-H,1
13,14.0,4200.0,8yAeOPk8tR,Noise-Brightness-Color-9,Brightness-Circles-L,Brightness-Circles-H,Affect-PD-L,Affect-PD-H,0
14,15.0,6549.0,8yAeOPk8tR,Noise-Brightness-Color-9,Noise-Tone-H,Noise-Tone-L,Brightness-Diamonds-H,Brightness-Diamonds-L,0
15,16.0,4596.0,8yAeOPk8tR,Noise-Brightness-Color-9,Speed-SP1-L,Speed-SP1-H,Brightness-Squares-H,Brightness-Squares-L,1
16,17.0,5349.0,8yAeOPk8tR,Noise-Brightness-Color-9,Brightness-Triangles-H,Brightness-Triangles-L,Noise-Hum-H,Noise-Hum-L,1
17,18.0,6670.0,8yAeOPk8tR,Noise-Brightness-Color-9,Affect-PD-L,Affect-PD-H,Noise-Pulse-L,Noise-Pulse-H,1
18,19.0,5386.0,8yAeOPk8tR,Noise-Brightness-Color-9,Brightness-Circles-H,Brightness-Circles-L,Noise-Hum-L,Noise-Hum-H,0
19,20.0,4250.0,8yAeOPk8tR,Noise-Brightness-Color-9,Color-RG-L,Color-RG-H,Brightness-Diamonds-H,Brightness-Diamonds-L,0
20,21.0,4484.0,8yAeOPk8tR,Noise-Brightness-Color-9,Speed-SP1-H,Speed-SP1-L,Brightness-Diamonds-L,Brightness-Diamonds-H,1
21,22.0,8624.0,8yAeOPk8tR,Noise-Brightness-Color-9,Noise-Piano-H,Noise-Piano-L,Speed-SP1-L,Speed-SP1-H,1
22,23.0,5127.0,8yAeOPk8tR,Noise-Brightness-Color-9,Color-RG-H,Color-RG-L,Pitch-Tone-H,Pitch-Tone-L,1
23,24.0,5695.0,8yAeOPk8tR,Noise-Brightness-Color-9,Noise-Hum-H,Noise-Hum-L,Brightness-Squares-H,Brightness-Squares-L,0
24,25.0,4833.0,8yAeOPk8tR,Noise-Brightness-Color-9,Color-RG-L,Color-RG-H,Shape-BK3-L,Shape-BK3-H,1
25,26.0,3472.0,8yAeOPk8tR,Noise-Brightness-Color-9,Brightness-Circles-H,Brightness-Circles-L,Speed-SP1-H,Speed-SP1-L,0
26,27.0,2854.0,8yAeOPk8tR,Noise-Brightness-Color-9,Brightness-Triangles-H,Brightness-Triangles-L,Size-Triangles-H,Size-Triangles-L,1
27,28.0,6376.0,8yAeOPk8tR,Noise-Brightness-Color-9,Pitch-Tone-H,Pitch-Tone-L,Color-RY-L,Color-RY-H,0
28,29.0,7795.0,8yAeOPk8tR,Noise-Brightness-Color-9,Amp-Hum-H,Amp-Hum-L,Color-YB-L,Color-YB-H,1
29,30.0,7524.0,8yAeOPk8tR,Noise-Brightness-Color-9,Noise-Tone-H,Noise-Tone-L,Pitch-Tone-H,Pitch-Tone-L,0
30,31.0,6277.0,8yAeOPk8tR,Noise-Brightness-Color-9,Brightness-Triangles-L,Brightness-Triangles-H,Affect-PD-L,Affect-PD-H,1
31,32.0,4930.0,8yAeOPk8tR,Noise-Brightness-Color-9,Pitch-Tone-L,Pitch-Tone-H,Brightness-Diamonds-L,Brightness-Diamonds-H,0
32,33.0,6869.0,8yAeOPk8tR,Noise-Brightness-Color-9,Affect-PD-L,Affect-PD-H,Brightness-Squares-L,Brightness-Squares-H,1
33,34.0,8773.0,8yAeOPk8tR,Noise-Brightness-Color-9,Amp-Hum-L,Amp-Hum-H,Brightness-Diamonds-H,Brightness-Diamonds-L,1
34,35.0,8131.0,8yAeOPk8tR,Noise-Brightness-Color-9,Color-RG-H,Color-RG-L,Size-Triangles-H,Size-Triangles-L,1
35,36.0,5830.0,8yAeOPk8tR,Noise-Brightness-Color-9,Noise-Tone-L,Noise-Tone-H,Color-RY-H,Color-RY-L,0
36,37.0,6178.0,8yAeOPk8tR,Noise-Brightness-Color-9,Brightness-Diamonds-L,Brightness-Diamonds-H,Noise-Pulse-H,Noise-Pulse-L,0
37,38.0,4508.0,8yAeOPk8tR,Noise-Brightness-Color-9,Brightness-Diamonds-H,Brightness-Diamonds-L,Noise-Hum-L,Noise-Hum-H,1
38,39.0,4965.0,8yAeOPk8tR,Noise-Brightness-Color-9,Color-RG-L,Color-RG-H,Amp-Hum-L,Amp-Hum-H,1
39,40.0,5398.0,8yAeOPk8tR,Noise-Brightness-Color-9,Brightness-Circles-L,Brightness-Circles-H,Amp-Hum-L,Amp-Hum-H,1
40,41.0,7080.0,8yAeOPk8tR,Noise-Brightness-Color-9,Noise-Piano-L,Noise-Piano-H,Affect-PD-H,Affect-PD-L,0
41,42.0,5980.0,8yAeOPk8tR,Noise-Brightness-Color-9,Noise-Hum-L,Noise-Hum-H,Color-RY-L,Color-RY-H,1
42,43.0,5448.0,8yAeOPk8tR,Noise-Brightness-Color-9,Color-RB-H,Color-RB-L,Pitch-Tone-H,Pitch-Tone-L,1
43,44.0,4818.0,8yAeOPk8tR,Noise-Brightness-Color-9,Brightness-Triangles-H,Brightness-Triangles-L,Speed-SP1-H,Speed-SP1-L,0
44,45.0,5522.0,8yAeOPk8tR,Noise-Brightness-Color-9,Color-RG-L,Color-RG-H,Affect-PD-L,Affect-PD-H,0
45,46.0,3694.0,8yAeOPk8tR,Noise-Brightness-Color-9,Brightness-Circles-L,Brightness-Circles-H,Shape-BK3-L,Shape-BK3-H,1
46,47.0,7179.0,8yAeOPk8tR,Noise-Brightness-Color-9,Speed-SP1-L,Speed-SP1-H,Color-YB-H,Color-YB-L,1
47,48.0,5793.0,8yAeOPk8tR,Noise-Brightness-Color-9,Color-RY-H,Color-RY-L,Noise-Pulse-L,Noise-Pulse-H,0
48,49.0,9823.0,8yAeOPk8tR,Noise-Brightness-Color-9,Brightness-Triangles-L,Brightness-Triangles-H,Shape-BK3-H,Shape-BK3-L,1
49,50.0,6782.0,8yAeOPk8tR,Noise-Brightness-Color-9,Amp-Hum-H,Amp-Hum-L,Color-RY-H,Color-RY-L,1
50,51.0,5040.0,8yAeOPk8tR,Noise-Brightness-Color-9,Color-RG-H,Color-RG-L,Noise-Hum-H,Noise-Hum-L,1
51,52.0,7708.0,8yAeOPk8tR,Noise-Brightness-Color-9,Color-RB-L,Color-RB-H,Shape-BK3-L,Shape-BK3-H,0
52,53.0,5028.0,8yAeOPk8tR,Noise-Brightness-Color-9,Brightness-Diamonds-L,Brightness-Diamonds-H,Color-YB-L,Color-YB-H,0
53,54.0,19623.0,8yAeOPk8tR,Noise-Brightness-Color-9,Amp-Hum-L,Amp-Hum-H,Noise-Hum-H,Noise-Hum-L,1
54,55.0,22961.0,8yAeOPk8tR,Noise-Brightness-Color-9,Amp-Hum-L,Amp-Hum-H,Noise-Pulse-L,Noise-Pulse-H,0
55,56.0,4841.0,8yAeOPk8tR,Noise-Brightness-Color-9,Brightness-Triangles-L,Brightness-Triangles-H,Amp-Hum-L,Amp-Hum-H,0
56,57.0,4373.0,8yAeOPk8tR,Noise-Brightness-Color-9,Size-Triangles-H,Size-Triangles-L,Brightness-Diamonds-L,Brightness-Diamonds-H,1
57,58.0,4164.0,8yAeOPk8tR,Noise-Brightness-Color-9,Shape-BK3-H,Shape-BK3-L,Color-RY-H,Color-RY-L,1
58,59.0,6002.0,8yAeOPk8tR,Noise-Brightness-Color-9,Noise-Tone-L,Noise-Tone-H,Amp-Hum-H,Amp-Hum-L,0
59,60.0,5174.0,8yAeOPk8tR,Noise-Brightness-Color-9,Size-Triangles-L,Size-Triangles-H,Noise-Pulse-L,Noise-Pulse-H,1
60,61.0,8070.0,8yAeOPk8tR,Noise-Brightness-Color-9,Affect-PD-H,Affect-PD-L,Color-RY-H,Color-RY-L,0
61,62.0,4841.0,8yAeOPk8tR,Noise-Brightness-Color-9,Shape-BK3-L,Shape-BK3-H,Brightness-Diamonds-H,Brightness-Diamonds-L,0
62,63.0,3102.0,8yAeOPk8tR,Noise-Brightness-Color-9,Affect-PD-H,Affect-PD-L,Brightness-Diamonds-H,Brightness-Diamonds-L,1
63,64.0,5014.0,8yAeOPk8tR,Noise-Brightness-Color-9,Noise-Piano-H,Noise-Piano-L,Brightness-Diamonds-L,Brightness-Diamonds-H,1
64,65.0,7263.0,8yAeOPk8tR,Noise-Brightness-Color-9,Noise-Piano-H,Noise-Piano-L,Shape-BK3-H,Shape-BK3-L,0
65,66.0,6116.0,8yAeOPk8tR,Noise-Brightness-Color-9,Speed-SP1-H,Speed-SP1-L,Noise-Pulse-H,Noise-Pulse-L,1
66,67.0,3755.0,8yAeOPk8tR,Noise-Brightness-Color-9,Affect-PD-H,Affect-PD-L,Color-YB-L,Color-YB-H,1
67,68.0,5881.0,8yAeOPk8tR,Noise-Brightness-Color-9,Color-RG-H,Color-RG-L,Speed-SP1-H,Speed-SP1-L,1
68,69.0,4323.0,8yAeOPk8tR,Noise-Brightness-Color-9,Pitch-Tone-H,Pitch-Tone-L,Brightness-Squares-H,Brightness-Squares-L,0
69,70.0,5386.0,8yAeOPk8tR,Noise-Brightness-Color-9,Noise-Tone-L,Noise-Tone-H,Size-Triangles-L,Size-Triangles-H,0
70,71.0,3211.0,8yAeOPk8tR,Noise-Brightness-Color-9,Size-Triangles-H,Size-Triangles-L,Color-YB-H,Color-YB-L,1
71,72.0,4250.0,8yAeOPk8tR,Noise-Brightness-Color-9,Color-RB-L,Color-RB-H,Affect-PD-H,Affect-PD-L,1
72,73.0,17843.0,8yAeOPk8tR,Noise-Brightness-Color-9,Amp-Hum-H,Amp-Hum-L,Brightness-Squares-L,Brightness-Squares-H,0
73,74.0,4151.0,8yAeOPk8tR,Noise-Brightness-Color-9,Color-RB-L,Color-RB-H,Amp-Hum-L,Amp-Hum-H,1
74,75.0,3790.0,8yAeOPk8tR,Noise-Brightness-Color-9,Noise-Hum-L,Noise-Hum-H,Brightness-Diamonds-L,Brightness-Diamonds-H,0
75,76.0,7264.0,8yAeOPk8tR,Noise-Brightness-Color-9,Affect-PD-H,Affect-PD-L,Noise-Hum-H,Noise-Hum-L,1
76,77.0,5622.0,8yAeOPk8tR,Noise-Brightness-Color-9,Color-RB-H,Color-RB-L,Speed-SP1-H,Speed-SP1-L,1
77,78.0,9735.0,8yAeOPk8tR,Noise-Brightness-Color-9,Pitch-Tone-H,Pitch-Tone-L,Noise-Pulse-H,Noise-Pulse-L,1
78,79.0,15570.0,8yAeOPk8tR,Noise-Brightness-Color-9,Color-RB-H,Color-RB-L,Noise-Hum-H,Noise-Hum-L,1
79,80.0,5583.0,8yAeOPk8tR,Noise-Brightness-Color-9,Brightness-Triangles-H,Brightness-Triangles-L,Pitch-Tone-L,Pitch-Tone-H,1
80,81.0,34020.0,8yAeOPk8tR,Noise-Brightness-Color-9,Shape-BK3-H,Shape-BK3-L,Noise-Hum-L,Noise-Hum-H,1
81,82.0,5498.0,8yAeOPk8tR,Noise-Brightness-Color-9,Noise-Tone-L,Noise-Tone-H,Affect-PD-L,Affect-PD-H,1
82,83.0,4877.0,8yAeOPk8tR,Noise-Brightness-Color-9,Brightness-Circles-H,Brightness-Circles-L,Pitch-Tone-L,Pitch-Tone-H,0
83,84.0,4843.0,8yAeOPk8tR,Noise-Brightness-Color-9,Brightness-Circles-H,Brightness-Circles-L,Size-Triangles-L,Size-Triangles-H,0
84,85.0,5733.0,8yAeOPk8tR,Noise-Brightness-Color-9,Noise-Tone-H,Noise-Tone-L,Speed-SP1-H,Speed-SP1-L,0
85,86.0,3308.0,8yAeOPk8tR,Noise-Brightness-Color-9,Color-RB-H,Color-RB-L,Size-Triangles-L,Size-Triangles-H,0
86,87.0,4991.0,8yAeOPk8tR,Noise-Brightness-Color-9,Brightness-Triangles-L,Brightness-Triangles-H,Color-RY-L,Color-RY-H,0
87,88.0,9055.0,8yAeOPk8tR,Noise-Brightness-Color-9,Noise-Piano-L,Noise-Piano-H,Amp-Hum-L,Amp-Hum-H,0
88,89.0,8796.0,8yAeOPk8tR,Noise-Brightness-Color-9,Speed-SP1-L,Speed-SP1-H,Noise-Hum-L,Noise-Hum-H,0
89,90.0,3767.0,8yAeOPk8tR,Noise-Brightness-Color-9,Color-RY-L,Color-RY-H,Brightness-Diamonds-H,Brightness-Diamonds-L,0
90,91.0,4555.0,8yAeOPk8tR,Noise-Brightness-Color-9,Noise-Hum-L,Noise-Hum-H,Color-YB-H,Color-YB-L,1
91,92.0,5595.0,8yAeOPk8tR,Noise-Brightness-Color-9,Pitch-Tone-H,Pitch-Tone-L,Color-YB-H,Color-YB-L,0
92,93.0,7055.0,8yAeOPk8tR,Noise-Brightness-Color-9,Noise-Piano-L,Noise-Piano-H,Color-RY-L,Color-RY-H,1
93,94.0,4163.0,8yAeOPk8tR,Noise-Brightness-Color-9,Color-RY-L,Color-RY-H,Noise-Hum-H,Noise-Hum-L,0
94,95.0,3545.0,8yAeOPk8tR,Noise-Brightness-Color-9,Shape-BK3-H,Shape-BK3-L,Brightness-Squares-L,Brightness-Squares-H,1
95,96.0,4633.0,8yAeOPk8tR,Noise-Brightness-Color-9,Size-Triangles-H,Size-Triangles-L,Noise-Hum-H,Noise-Hum-L,1
0,1.0,14846.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Brightness-Diamonds-L,Brightness-Diamonds-H,Pitch-Pulse-H,Pitch-Pulse-L,0
1,2.0,8265.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Size-Triangles-H,Size-Triangles-L,Pitch-Piano-L,Pitch-Piano-H,0
2,3.0,5326.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Affect-PD-L,Affect-PD-H,Shape-BK4-L,Shape-BK4-H,0
3,4.0,6506.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Noise-Tone-L,Noise-Tone-H,Shape-BK4-H,Shape-BK4-L,1
4,5.0,4699.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Speed-SP3-L,Speed-SP3-H,Shape-BK3-H,Shape-BK3-L,0
5,6.0,4009.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Shape-BK1-L,Shape-BK1-H,Brightness-Diamonds-H,Brightness-Diamonds-L,0
6,7.0,8354.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Affect-PD-L,Affect-PD-H,Pitch-Hum-H,Pitch-Hum-L,0
7,8.0,5530.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Pitch-Hum-L,Pitch-Hum-H,Affect-PD-L,Affect-PD-H,1
8,9.0,456846.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Affect-PD-L,Affect-PD-H,Size-Triangles-H,Size-Triangles-L,0
9,10.0,2836.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Affect-PD-L,Affect-PD-H,Shape-BK3-L,Shape-BK3-H,0
10,11.0,7006.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Shape-BK1-L,Shape-BK1-H,Noise-Tone-H,Noise-Tone-L,1
11,12.0,4088.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Affect-PD-H,Affect-PD-L,Brightness-Diamonds-L,Brightness-Diamonds-H,1
12,13.0,6093.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Brightness-Diamonds-H,Brightness-Diamonds-L,Shape-BK3-H,Shape-BK3-L,0
13,14.0,4135.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Size-Triangles-H,Size-Triangles-L,Affect-HS-H,Affect-HS-L,0
14,15.0,6835.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Noise-Tone-L,Noise-Tone-H,Shape-BK3-H,Shape-BK3-L,1
15,16.0,11711.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Shape-BK4-H,Shape-BK4-L,Pitch-Pulse-H,Pitch-Pulse-L,0
16,17.0,38269.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Color-YB-L,Color-YB-H,Pitch-Piano-L,Pitch-Piano-H,0
17,18.0,4837.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Color-YB-H,Color-YB-L,Shape-BK3-L,Shape-BK3-H,0
18,19.0,7188.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Noise-Tone-H,Noise-Tone-L,Affect-SC-H,Affect-SC-L,0
19,20.0,6025.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Affect-PD-L,Affect-PD-H,Pitch-Piano-L,Pitch-Piano-H,1
20,21.0,54221.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Affect-EB-H,Affect-EB-L,Noise-Tone-L,Noise-Tone-H,0
21,22.0,14242.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Noise-Tone-L,Noise-Tone-H,Pitch-Pulse-L,Pitch-Pulse-H,0
22,23.0,7869.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Affect-PD-H,Affect-PD-L,Pitch-Pulse-L,Pitch-Pulse-H,1
23,24.0,4897.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Size-Triangles-L,Size-Triangles-H,Shape-BK3-L,Shape-BK3-H,1
24,25.0,93338.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Color-YB-L,Color-YB-H,Shape-BK4-L,Shape-BK4-H,0
25,26.0,14911.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Pitch-Hum-L,Pitch-Hum-H,Shape-BK4-H,Shape-BK4-L,1
26,27.0,15177.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Shape-BK1-H,Shape-BK1-L,Amp-Piano-L,Amp-Piano-H,1
27,28.0,5293.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Size-Triangles-H,Size-Triangles-L,Affect-SC-H,Affect-SC-L,1
28,29.0,43919.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Amp-Piano-L,Amp-Piano-H,Affect-SC-L,Affect-SC-H,0
29,30.0,7423.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Pitch-Hum-L,Pitch-Hum-H,Shape-BK3-H,Shape-BK3-L,1
30,31.0,5174.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Affect-EB-L,Affect-EB-H,Shape-BK4-L,Shape-BK4-H,1
31,32.0,4692.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Affect-PD-H,Affect-PD-L,Shape-BK4-H,Shape-BK4-L,1
32,33.0,14467.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Amp-Piano-L,Amp-Piano-H,Pitch-Pulse-H,Pitch-Pulse-L,0
33,34.0,15952.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Affect-PD-H,Affect-PD-L,Speed-SP3-L,Speed-SP3-H,1
34,35.0,3224.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Affect-EB-L,Affect-EB-H,Speed-SP3-H,Speed-SP3-L,1
35,36.0,35678.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Color-YB-H,Color-YB-L,Affect-SC-H,Affect-SC-L,1
36,37.0,6954.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Affect-EB-L,Affect-EB-H,Amp-Piano-L,Amp-Piano-H,1
37,38.0,17627.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Shape-BK2-L,Shape-BK2-H,Amp-Piano-H,Amp-Piano-L,0
38,39.0,64287.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Pitch-Hum-H,Pitch-Hum-L,Amp-Piano-H,Amp-Piano-L,1
39,40.0,5846.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Affect-EB-L,Affect-EB-H,Brightness-Diamonds-H,Brightness-Diamonds-L,0
40,41.0,8753.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Pitch-Hum-L,Pitch-Hum-H,Color-YB-H,Color-YB-L,0
41,42.0,9163.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Pitch-Hum-H,Pitch-Hum-L,Brightness-Diamonds-L,Brightness-Diamonds-H,1
42,43.0,4256.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Color-YB-L,Color-YB-H,Affect-HS-H,Affect-HS-L,1
43,44.0,6697.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Pitch-Tone-H,Pitch-Tone-L,Size-Triangles-H,Size-Triangles-L,0
44,45.0,36746.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Amp-Piano-L,Amp-Piano-H,Shape-BK3-L,Shape-BK3-H,1
45,46.0,160686.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Shape-BK4-H,Shape-BK4-L,Pitch-Piano-H,Pitch-Piano-L,0
46,47.0,4984.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Pitch-Hum-H,Pitch-Hum-L,Affect-HS-H,Affect-HS-L,1
47,48.0,2620.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Shape-BK2-L,Shape-BK2-H,Color-YB-L,Color-YB-H,1
48,49.0,11785.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Affect-PD-H,Affect-PD-L,Amp-Piano-H,Amp-Piano-L,0
49,50.0,6061.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Shape-BK2-L,Shape-BK2-H,Size-Triangles-L,Size-Triangles-H,0
50,51.0,5883.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Shape-BK2-H,Shape-BK2-L,Noise-Tone-L,Noise-Tone-H,1
51,52.0,4967.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Color-YB-H,Color-YB-L,Pitch-Pulse-L,Pitch-Pulse-H,1
52,53.0,6672.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Shape-BK2-H,Shape-BK2-L,Pitch-Hum-L,Pitch-Hum-H,0
53,54.0,10213.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Amp-Piano-H,Amp-Piano-L,Shape-BK4-L,Shape-BK4-H,0
54,55.0,8378.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Speed-SP3-L,Speed-SP3-H,Affect-SC-L,Affect-SC-H,0
55,56.0,58711.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Pitch-Hum-L,Pitch-Hum-H,Size-Triangles-H,Size-Triangles-L,0
56,57.0,6026.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Brightness-Diamonds-H,Brightness-Diamonds-L,Pitch-Piano-H,Pitch-Piano-L,1
57,58.0,9477.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Brightness-Diamonds-L,Brightness-Diamonds-H,Shape-BK4-H,Shape-BK4-L,0
58,59.0,16364.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Pitch-Hum-L,Pitch-Hum-H,Noise-Tone-H,Noise-Tone-L,1
59,60.0,6210.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Pitch-Tone-H,Pitch-Tone-L,Affect-PD-L,Affect-PD-H,0
60,61.0,4414.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Shape-BK4-H,Shape-BK4-L,Affect-SC-L,Affect-SC-H,1
61,62.0,2437.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Shape-BK2-L,Shape-BK2-H,Affect-PD-H,Affect-PD-L,1
62,63.0,2341.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Affect-EB-H,Affect-EB-L,Size-Triangles-L,Size-Triangles-H,1
63,64.0,10088.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Pitch-Tone-H,Pitch-Tone-L,Color-YB-L,Color-YB-H,0
64,65.0,4020.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Pitch-Hum-H,Pitch-Hum-L,Speed-SP3-H,Speed-SP3-L,1
65,66.0,2844.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Shape-BK1-H,Shape-BK1-L,Size-Triangles-L,Size-Triangles-H,1
66,67.0,4876.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Pitch-Hum-H,Pitch-Hum-L,Shape-BK4-H,Shape-BK4-L,0
67,68.0,2770.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Shape-BK2-H,Shape-BK2-L,Brightness-Diamonds-H,Brightness-Diamonds-L,0
68,69.0,4750.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Size-Triangles-L,Size-Triangles-H,Pitch-Pulse-L,Pitch-Pulse-H,1
69,70.0,252715.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Affect-EB-H,Affect-EB-L,Color-YB-L,Color-YB-H,0
70,71.0,18064.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Speed-SP3-H,Speed-SP3-L,Affect-HS-L,Affect-HS-H,1
71,72.0,19243.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Speed-SP3-H,Speed-SP3-L,Pitch-Pulse-H,Pitch-Pulse-L,1
72,73.0,3869.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Shape-BK1-L,Shape-BK1-H,Speed-SP3-L,Speed-SP3-H,0
73,74.0,2416.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Shape-BK1-H,Shape-BK1-L,Color-YB-H,Color-YB-L,0
74,75.0,2714.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Shape-BK4-H,Shape-BK4-L,Affect-HS-L,Affect-HS-H,0
75,76.0,4379.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Pitch-Hum-L,Pitch-Hum-H,Affect-SC-H,Affect-SC-L,0
76,77.0,5867.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Brightness-Diamonds-H,Brightness-Diamonds-L,Affect-SC-L,Affect-SC-H,0
77,78.0,11135.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Pitch-Tone-L,Pitch-Tone-H,Amp-Piano-H,Amp-Piano-L,1
78,79.0,2900.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Affect-PD-L,Affect-PD-H,Color-YB-H,Color-YB-L,1
79,80.0,10514.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Amp-Piano-H,Amp-Piano-L,Affect-HS-L,Affect-HS-H,1
80,81.0,8520.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Affect-PD-L,Affect-PD-H,Noise-Tone-L,Noise-Tone-H,1
81,82.0,4864.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Pitch-Tone-L,Pitch-Tone-H,Speed-SP3-L,Speed-SP3-H,0
82,83.0,3092.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Brightness-Diamonds-L,Brightness-Diamonds-H,Affect-HS-L,Affect-HS-H,0
83,84.0,17376.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Noise-Tone-H,Noise-Tone-L,Pitch-Piano-L,Pitch-Piano-H,0
84,85.0,18266.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Speed-SP3-L,Speed-SP3-H,Pitch-Piano-H,Pitch-Piano-L,1
85,86.0,4675.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Affect-EB-H,Affect-EB-L,Pitch-Hum-H,Pitch-Hum-L,0
86,87.0,11413.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Shape-BK1-L,Shape-BK1-H,Pitch-Hum-L,Pitch-Hum-H,0
87,88.0,4048.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Size-Triangles-H,Size-Triangles-L,Shape-BK4-L,Shape-BK4-H,1
88,89.0,17506.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Pitch-Tone-H,Pitch-Tone-L,Noise-Tone-H,Noise-Tone-L,0
89,90.0,11135.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Amp-Piano-H,Amp-Piano-L,Pitch-Piano-H,Pitch-Piano-L,0
90,91.0,2626.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Shape-BK1-H,Shape-BK1-L,Affect-PD-L,Affect-PD-H,0
91,92.0,2195.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Shape-BK2-H,Shape-BK2-L,Speed-SP3-L,Speed-SP3-H,0
92,93.0,12699.0,9MqsdLDwv7,Pitch-Shape-Affect-2,Noise-Tone-L,Noise-Tone-H,Affect-HS-H,Affect-HS-L,1
